secondary_school_enrollment_percent_of_gross,life_expectancy_female,life_expectancy_male,tertiary_school_enrollment_percent_of_gross,government_health_expenditure_percent_of_gdp,birth_rate,hospital_beds_per_1000,prevalence_of_overweight_adult,fertility_rate,growth_rate,current_health_expenditure_percent_of_gdp,basic_drinking_water_rate_rural,basic_drinking_water_rate,prevalence_of_undernourishment,open_defecation_rate,open_defecation_rate_rural,open_defecation_rate_urban,prevalence_of_hiv,capital_health_expenditure_percent_of_gdp,human_development_index,year_num,country_name
1.393864972296827,1.2667223535012364,1.3288047019036715,1.0390516624523227,1.6793021603655267,-1.2862729299529987,1.5158876263340333,0.8901935037876292,-1.0162783902742094,-0.7324417016687703,0.972463409626361,0.9004485539543287,0.774682622952546,-0.9153833376763507,-0.7645831853763521,-0.841342581930911,-0.7273616471232137,-0.3244778726320812,0.8926958672551144,,2020,Canada
1.009091018426858,0.9792262379268835,0.9373165079904773,1.990371617797177,2.119624945464735,-1.05863415651902,1.6101142785509879,1.1320534988177688,-0.7558650841724418,-1.8657488874797434,2.5339543532668825,0.9318924708393219,0.817275296909247,-0.9153833376763507,-0.7645831853763521,-0.841342581930911,-0.7273616471232137,-0.33677711286872763,1.4693432886409952,,2020,United States
1.0930395584107022,0.6472450363777763,0.47546472906063303,0.2687472922250951,-0.043594568467382466,-0.3315076049778178,-0.2720630994826667,0.8984622215664372,-0.45260859915043333,-0.7805421044920688,-0.20831127038184347,0.8631755790670473,0.8041471069163093,-0.3985163628649687,-0.7571931580048045,-0.8124378774271114,-0.7273616471232137,-0.34907635310537405,-0.5195454201624952,,2020,Mexico
-0.12386051358005268,-0.3936006333432114,-0.22866048134827763,-0.3083851092127398,-0.7809213519564113,-0.23470622945806321,-0.7196396975131979,-0.9526969711642448,-0.2841033819845056,-0.8861375195745373,-0.895078376602349,0.37089770460202004,0.21261160835722634,0.4007915817886981,0.379043905722723,0.4525620340202164,-0.5217325041277857,-0.39827331405195965,-0.7100731945466184,,2020,India
0.45331242774714736,-0.020126353739711306,-0.0606334276287716,-0.24570317321797125,-0.37830643745958875,-0.2710991549086659,-0.5052740637196276,0.8653873504512041,-0.3424056580651499,-0.7698961428243641,-0.6060043470923704,0.2104278797623915,0.3365711558890231,-0.4465313277381572,-0.29673810708406106,-0.19726518759556164,-0.2606304991928562,-0.34907635310537405,-0.4774426304450802,,2020,Indonesia
0.32027452544475715,0.427979869148512,0.6081936669355065,0.8134683803156026,0.28455297926873513,-0.4528222361962981,1.2072953403235094,0.8550514532276944,-0.7297295811018081,-0.4203248889983788,0.4825978022492413,0.6308936623552098,0.6627371917514787,-0.5651565350719171,-0.7500398131715779,-0.8025329208024075,-0.7273616471232137,-0.5335649566550702,0.6382304303038241,,2020,Iran
0.26984440568563905,0.10923958284596053,0.03710224176558195,-0.09931894913151015,-0.5265399842208122,0.48223879366363326,-0.1943261114036797,0.8746896579523636,0.31621960049015074,0.5419775931780373,-0.3191584369900935,0.9144802315762875,0.7887381418537769,-0.6018738611514141,-0.7645831853763521,-0.841342581930911,-0.7273616471232137,-0.5335649566550702,-0.9201373594769704,,2020,Egypt
-1.2588356343751652,-0.873975186149971,-1.0137627784243974,-1.0961755945797365,-0.37249253107779734,1.18939754540008,-0.6466140420450587,-1.0674254303452082,1.0029907854292115,1.05077772242822,-0.42070315763711064,-1.535575529693642,-1.644803268834179,1.968338964413382,-0.11286962131070198,-0.18862375302428666,-0.4545412671497058,1.9877792918574433,0.6684010452873248,,2020,Kenya
-1.5076574395615119,-2.1427109065674577,-2.0838251602544187,-0.8943043673427853,-0.9399367794963447,1.9634059729491486,-0.6466140420450587,-0.8989503056019919,2.261780308829186,1.4973834303906963,-0.7773719464551208,-1.0266215163796801,-0.6164656888751753,0.25392227747070967,0.6652448568847656,0.8726940794333233,1.0359982224860813,0.20438945754371424,-0.6920532306515988,,2020,Nigeria
